(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Vorläufig																
Stand:	27.09.2021	06:09															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	Volt	27	1	2505	1,282681					
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	Volt	27	2	1812	0,927091					
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Einzelbewerber/Wählergruppe	Internationalistische Liste	28	1	23	0,011777					
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Einzelbewerber/Wählergruppe	Internationalistische Liste	28	2							
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Einzelbewerber/Wählergruppe	Münsterliste - bunt und international e.V.	29	1	207	0,105994					
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Einzelbewerber/Wählergruppe	Münsterliste - bunt und international e.V.	29	2							
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	Volksabstimmung	30	1							
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	Volksabstimmung	30	2			110	0,057856		-0,057856	
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	DiB	31	1							
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	Partei	DiB	31	2			337	0,177251		-0,177251	
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	System-Gruppe	Übrige	1000	1			378	0,1991		-0,1991	
BT	26.09.2021	Wahlkreis	129	Münster	LAND	5	System-Gruppe	Übrige	1000	2			547	0,287704		-0,287704	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Wahlberechtigte	-4		208754		209604		-0,405527		
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Wählende	-3		165815	79,430813	163531	78,019026	1,396677	1,411787	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Ungültige	-2	1	1449	0,873865	1945	1,189377	-25,501285	-0,315511	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Ungültige	-2	2	1194	0,72008	1387	0,848157	-13,914924	-0,128078	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Gültige	-1	1	164366	99,126135	161586	98,810623	1,720446	0,315511	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Gültige	-1	2	164621	99,27992	162144	99,151843	1,527654	0,128078	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	CDU	1	1	59635	36,281834	75017	46,425433	-20,504686	-10,143598	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	CDU	1	2	51728	31,42248	65357	40,307998	-20,85316	-8,885518	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	SPD	2	1	50697	30,84397	45094	27,907121	12,425156	2,936849	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	SPD	2	2	47661	28,951956	38992	24,04776	22,232766	4,904196	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	FDP	3	1	12787	7,779589	11291	6,98761	13,249491	0,791979	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	FDP	3	2	18194	11,052053	21175	13,059379	-14,077922	-2,007326	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	AfD	4	1	10209	6,211139	11078	6,855792	-7,844376	-0,644653	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	AfD	4	2	10530	6,396511	12025	7,416247	-12,432432	-1,019737	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	GRÜNE	5	1	21215	12,907171	8968	5,549986	136,563336	7,357185	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	GRÜNE	5	2	23296	14,151293	10815	6,669997	115,404531	7,481296	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DIE LINKE	6	1	4075	2,479223	7738	4,788781	-47,337813	-2,309558	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DIE LINKE	6	2	4525	2,748738	8997	5,548771	-49,705457	-2,800033	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Die PARTEI	7	1	2772	1,68648	1886	1,16718	46,977731	0,5193	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Die PARTEI	7	2	1554	0,943986	1056	0,651273	47,159091	0,292714	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Tierschutzpartei	8	2	1729	1,050291	808	0,498322	113,985149	0,551969	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	PIRATEN	9	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	PIRATEN	9	2	533	0,323774	538	0,331804	-0,929368	-0,00803	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	FREIE WÄHLER	10	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	FREIE WÄHLER	10	2	1014	0,61596	472	0,291099	114,830508	0,324861	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	NPD	11	2	128	0,077754	271	0,167135	-52,767528	-0,089381	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	ÖDP	12	1	497	0,302374					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	ÖDP	12	2	200	0,121491	153	0,094361	30,718954	0,027131	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	V-Partei³	13	2	84	0,051026	133	0,082026	-36,842105	-0,031	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Gesundheitsforschung	14	2	179	0,108735	119	0,073392	50,420168	0,035343	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	MLPD	15	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	MLPD	15	2	13	0,007897	30	0,018502	-56,666667	-0,010605	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Die Humanisten	16	2	108	0,065605	69	0,042555	56,521739	0,02305	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DKP	17	2	31	0,018831	12	0,007401	158,333333	0,01143	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	SGP	18	2	17	0,010327	13	0,008018	30,769231	0,002309	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	dieBasis	19	1	1772	1,078082					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	dieBasis	19	2	1510	0,917258					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Bündnis C	20	2	114	0,06925					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	du.	21	2	62	0,037662					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LIEBE	22	2	206	0,125136					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LKR	23	2	34	0,020654					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	PdF	24	2	54	0,032803					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	LfK	25	2	131	0,079577					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Team Todenhöfer	26	2	635	0,385735					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Volt	27	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Volt	27	2	351	0,213217					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Einzelbewerber/Wählergruppe	BRD braucht Brehm	28	1	707	0,430138					
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Einzelbewerber/Wählergruppe	BRD braucht Brehm	28	2							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Volksabstimmung	29	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	Volksabstimmung	29	2			142	0,087576		-0,087576	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DiB	30	1							
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	Partei	DiB	30	2			90	0,055506		-0,055506	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Übrige	1000	1			514	0,318097		-0,318097	
BT	26.09.2021	Wahlkreis	130	Warendorf	LAND	5	System-Gruppe	Übrige	1000	2			877	0,540877		-0,540877	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Wahlberechtigte	-4		234168		234272		-0,044393		
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Wählende	-3		179754	76,762837	176708	75,428562	1,723748	1,334275	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Ungültige	-2	1	1633	0,908464	2082	1,178215	-21,565802	-0,269751	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Ungültige	-2	2	1409	0,783849	1681	0,951287	-16,180845	-0,167438	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Gültige	-1	1	178121	99,091536	174626	98,821785	2,00142	0,269751	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Gültige	-1	2	178345	99,216151	175027	99,048713	1,895708	0,167438	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	CDU	1	1	71185	39,964406	81298	46,555496	-12,43942	-6,59109	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	CDU	1	2	52422	29,393591	67175	38,379793	-21,962039	-8,986202	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	SPD	2	1	45876	25,755526	48942	28,026754	-6,264558	-2,271229	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	SPD	2	2	47371	26,56144	40104	22,913036	18,120387	3,648404	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	FDP	3	1	13507	7,583047	11401	6,52881	18,472064	1,054237	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	FDP	3	2	21208	11,891558	22848	13,053986	-7,177871	-1,162427	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	AfD	4	1	12812	7,192863	13996	8,014843	-8,45956	-0,82198	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	AfD	4	2	13298	7,456335	15081	8,616385	-11,822823	-1,16005	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	GRÜNE	5	1	22850	12,828358	9992	5,721943	128,682946	7,106415	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	GRÜNE	5	2	28308	15,872606	13817	7,894211	104,878049	7,978396	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DIE LINKE	6	1	4286	2,406229	7582	4,341851	-43,47138	-1,935621	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DIE LINKE	6	2	5172	2,899997	10595	6,053352	-51,184521	-3,153355	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Die PARTEI	7	1	3144	1,765092					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Die PARTEI	7	2	1851	1,037876	1081	0,617619	71,230342	0,420257	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Tierschutzpartei	8	2	1901	1,065912	975	0,557057	94,974359	0,508855	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	PIRATEN	9	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	PIRATEN	9	2	615	0,344837	595	0,339948	3,361345	0,00489	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	FREIE WÄHLER	10	1	2084	1,169991	1415	0,810303	47,279152	0,359688	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	FREIE WÄHLER	10	2	1437	0,805742	655	0,374228	119,389313	0,431514	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	NPD	11	2	137	0,076817	329	0,187971	-58,358663	-0,111154	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	ÖDP	12	2	147	0,082425	220	0,125695	-33,181818	-0,04327	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	V-Partei³	13	2	111	0,062239	178	0,101699	-37,640449	-0,03946	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Gesundheitsforschung	14	2	219	0,122796	167	0,095414	31,137725	0,027382	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	MLPD	15	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	MLPD	15	2	21	0,011775	47	0,026853	-55,319149	-0,015078	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Die Humanisten	16	2	97	0,054389	77	0,043993	25,974026	0,010396	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DKP	17	2	33	0,018503	21	0,011998	57,142857	0,006505	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	SGP	18	2	8	0,004486	10	0,005713	-20	-0,001228	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	dieBasis	19	1	2071	1,162693					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	dieBasis	19	2	2002	1,122543					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Bündnis C	20	2	277	0,155317					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	du.	21	2	79	0,044296					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LIEBE	22	2	263	0,147467					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LKR	23	2	34	0,019064					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	PdF	24	2	50	0,028036					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	LfK	25	2	156	0,087471					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Team Todenhöfer	26	2	750	0,420533					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Volt	27	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Volt	27	2	378	0,211949					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Einzelbewerber/Wählergruppe	Alle in EU	28	1	268	0,15046					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Einzelbewerber/Wählergruppe	Alle in EU	28	2							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Einzelbewerber/Wählergruppe	Internationalistisches Bündnis	29	1	38	0,021334					
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Einzelbewerber/Wählergruppe	Internationalistisches Bündnis	29	2							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Volksabstimmung	30	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	Volksabstimmung	30	2			152	0,086844		-0,086844	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DiB	31	1							
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	Partei	DiB	31	2			130	0,074274		-0,074274	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	131	Gütersloh I	LAND	5	System-Gruppe	Übrige	1000	2			770	0,439932		-0,439932	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Wahlberechtigte	-4		243059		246216		-1,282207		
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Wählende	-3		185422	76,286827	186152	75,60516	-0,392153	0,681668	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Ungültige	-2	1	1558	0,840245	2075	1,11468	-24,915663	-0,274435	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Ungültige	-2	2	1261	0,68007	1536	0,825132	-17,903646	-0,145062	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Gültige	-1	1	183864	99,159755	184077	98,88532	-0,115712	0,274435	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	System-Gruppe	Gültige	-1	2	184161	99,31993	184616	99,174868	-0,246458	0,145062	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	CDU	1	1	40928	22,259931	56485	30,685528	-27,541825	-8,425597	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	CDU	1	2	37355	20,283882	50995	27,6222	-26,74772	-7,338318	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	SPD	2	1	55230	30,038507	61086	33,185026	-9,586485	-3,146519	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	SPD	2	2	50000	27,150157	46883	25,394874	6,648465	1,755283	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	FDP	3	1	17795	9,678349	13495	7,331171	31,863653	2,347178	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	FDP	3	2	20648	11,211929	21364	11,572128	-3,351432	-0,360199	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	AfD	4	1	12295	6,687008	15028	8,163975	-18,186053	-1,476967	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	AfD	4	2	12445	6,757674	16514	8,945054	-24,6397	-2,18738	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	GRÜNE	5	1	40012	21,761737	17728	9,630752	125,699458	12,130985	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	GRÜNE	5	2	40175	21,815151	20567	11,140421	95,337191	10,67473	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	DIE LINKE	6	1	9892	5,380064	16489	8,957664	-40,008491	-3,577601	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	DIE LINKE	6	2	11448	6,2163	20522	11,116046	-44,215963	-4,899746	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Die PARTEI	7	1	3972	2,160292	3473	1,88671	14,367982	0,273582	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Die PARTEI	7	2	2322	1,260853	2168	1,174329	7,103321	0,086524	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Tierschutzpartei	8	2	1858	1,0089	1092	0,591498	70,14652	0,417402	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	PIRATEN	9	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	PIRATEN	9	2	702	0,381188	938	0,508082	-25,159915	-0,126893	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	FREIE WÄHLER	10	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	FREIE WÄHLER	10	2	695	0,377387	388	0,210166	79,123711	0,167221	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	NPD	11	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	NPD	11	2	122	0,066246	289	0,156541	-57,785467	-0,090295	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	ÖDP	12	2	195	0,105886	201	0,108875	-2,985075	-0,002989	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	V-Partei³	13	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	V-Partei³	13	2	126	0,068418	244	0,132166	-48,360656	-0,063748	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Gesundheitsforschung	14	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Gesundheitsforschung	14	2	217	0,117832	138	0,07475	57,246377	0,043082	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	MLPD	15	1	153	0,083214	293	0,159173	-47,78157	-0,075959	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	MLPD	15	2	88	0,047784	142	0,076916	-38,028169	-0,029132	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Die Humanisten	16	2	155	0,084165	125	0,067708	24	0,016457	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	DKP	17	2	65	0,035295	47	0,025458	38,297872	0,009837	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	SGP	18	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	SGP	18	2	25	0,013575	28	0,015167	-10,714286	-0,001592	
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	dieBasis	19	1	2666	1,449985					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	dieBasis	19	2	2285	1,240762					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Bündnis C	20	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Bündnis C	20	2	336	0,182449					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	du.	21	2	105	0,057015					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LIEBE	22	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LIEBE	22	2	187	0,101542					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LKR	23	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LKR	23	2	33	0,017919					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	PdF	24	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	PdF	24	2	77	0,041811					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LfK	25	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	LfK	25	2	185	0,100456					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Team Todenhöfer	26	1							
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Team Todenhöfer	26	2	1591	0,863918					
BT	26.09.2021	Wahlkreis	132	Bielefeld – Gütersloh II	LAND	5	Partei	Volt	27	1	921	0,500914					
